title,budget,revenue,genres,top_cast,director,producers,composers,vote_average,release_month,runtime,vote_count
Udta Punjab,5980000.0,14900000.0,"['Thriller', 'Crime', 'Drama']","['Shahid Kapoor', 'Alia Bhatt', 'Kareena Kapoor']",Abhishek Chaubey,"['Anurag Kashyap', 'Ekta Kapoor', 'Vikramaditya Motwane', 'Shobha Kapoor', 'Vikas Bahl']",['Amit Trivedi'],7.4,6,149.0,32.0
Te3n,5069632.0,4817642.0,"['Mystery', 'Thriller', 'Drama']","['Amitabh Bachchan', 'Nawazuddin Siddiqui', 'Vidya Balan']",Ribhu Dasgupta,"['Deepak Dhar', 'Abhijit Ghatak', 'Hyunwoo Thomas Kim', 'Ram Mirchandani', 'Suresh Nair', 'Sameer Rajendran', 'Gauri Sathe', 'Aniruddh Tanwar', 'Gulab Singh Tanwar']",['Clinton Cerejo'],6.8,6,136.0,23.0
Jason Bourne,120000000.0,415484914.0,"['Action', 'Thriller']","['Matt Damon', 'Alicia Vikander', 'Tommy Lee Jones']",Paul Greengrass,"['Matt Damon', 'Paul Greengrass', 'Gregory Goodman', 'Frank Marshall', 'Ben Smith', 'Jeffrey M. Weiner']","['John Powell', 'David Buckley']",5.9,7,123.0,2386.0
Raman Raghav 2.0,521873.0,1013926.0,"['Thriller', 'Crime']","['Nawazuddin Siddiqui', 'Vicky Kaushal', 'Sobhita Dhulipala']",Anurag Kashyap,"['Anurag Kashyap', 'Vikas Bahl', 'Vikramaditya Motwane', 'Madhu Mantena']",['Ram Sampath'],7.1,6,127.0,27.0
The Legend of Tarzan,180000000.0,356743061.0,"['Action', 'Adventure']","['Alexander Skarsgård', 'Margot Robbie', 'Christoph Waltz']",David Yates,[],['Rupert Gregson-Williams'],5.5,6,109.0,2488.0
The Purge: Election Year,10000000.0,118587880.0,"['Action', 'Horror', 'Thriller']","['Elizabeth Mitchell', 'Frank Grillo', 'Mykelti Williamson']",James DeMonaco,"['Michael Bay', 'Jason Blum', 'Andrew Form', 'Bradley Fuller', 'Sebastien Lemercier']",['Nathan Whitehead'],6.1,6,105.0,1356.0
Mike and Dave Need Wedding Dates,33000000.0,77068246.0,['Comedy'],"['Zac Efron', 'Adam Devine', 'Anna Kendrick']",Jake Szymanski,"['Peter Chernin', 'Jonathan Levine', 'Jenno Topping']",[],5.9,7,98.0,901.0
Ice Age: Collision Course,105000000.0,408579038.0,"['Adventure', 'Animation', 'Family', 'Comedy']","['Ray Romano', 'John Leguizamo', 'Denis Leary']",Galen T. Chu,['Lori Forte'],[],5.6,6,100.0,1170.0
Lights Out,4900000.0,148868835.0,"['Horror', 'Thriller']","['Teresa Palmer', 'Maria Bello', 'Gabriel Bateman']",David F. Sandberg,"['James Wan', 'Lawrence Grey', 'Eric Heisserer']",['Benjamin Wallfisch'],6.3,7,81.0,1174.0
Pete's Dragon,65000000.0,143695338.0,"['Adventure', 'Family', 'Fantasy']","['Bryce Dallas Howard', 'Oakes Fegley', 'Wes Bentley']",David Lowery,['James Whitaker'],['Daniel Hart'],6.2,8,102.0,697.0
The Duel,10000000.0,4500.0,"['Western', 'Drama']","['Woody Harrelson', 'Liam Hemsworth', 'Alice Braga']",Kieran Darcy-Smith,"['David Hoberman', 'Todd Lieberman', 'Adam Rosenfelt', 'Maureen Meulen']",[],5.5,6,110.0,82.0
Nerve,19000000.0,85241496.0,"['Mystery', 'Adventure', 'Crime']","['Emma Roberts', 'Dave Franco', 'Emily Meade']",Ariel Schulman,"['Anthony Katagas', 'Allison Shearmur']",['Rob Simonsen'],7.1,7,96.0,2262.0
Sully,60000000.0,238470033.0,"['Drama', 'History']","['Tom Hanks', 'Aaron Eckhart', 'Laura Linney']",Clint Eastwood,"['Clint Eastwood', 'Frank Marshall', 'Tim Moore', 'Allyn Stewart']",['Christian Jacob'],7.0,9,96.0,2106.0
Sultan,10400000.0,102000000.0,"['Drama', 'Action']","['Salman Khan', 'Anushka Sharma', 'Randeep Hooda']",Ali Abbas Zafar,['Aditya Chopra'],[],7.0,7,170.0,71.0
Charlie,1900000.0,5900000.0,"['Drama', 'Romance']","['Parvathy Thiruvothu', 'Dulquer Salmaan', 'Aparna Gopinath']",Martin Prakkat,"['Joju George', 'Shebin Backer']",[],7.4,12,130.0,10.0
Kismat Konnection,4180000.0,11000000.0,"['Drama', 'Comedy', 'Romance', 'Foreign']","['Shahid Kapoor', 'Vidya Balan', 'Juhi Chawla']",Aziz Mirza,[],[],5.0,7,153.0,17.0
The Infiltrator,25000000.0,15436808.0,"['Crime', 'Drama', 'Thriller']","['Bryan Cranston', 'Diane Kruger', 'John Leguizamo']",Brad Furman,"['Paul M. Brennan', 'Brad Furman', 'Miriam Segal', 'Don Sikorski']",['Chris Hajian'],6.6,7,127.0,592.0
War Dogs,40000000.0,86234523.0,"['Comedy', 'Crime', 'Drama']","['Miles Teller', 'Jonah Hill', 'Ana de Armas']",Todd Phillips,"['Scott Budnick', 'Bradley Cooper', 'Mark Gordon', 'Todd Phillips', 'Bryan Zuriff']",[],6.8,8,114.0,1392.0
To Steal from a Thief,6700000.0,12118661.0,"['Crime', 'Thriller']","['Luis Tosar', 'Raúl Arévalo', 'Marian Álvarez']",Daniel Calparsoro,[],[],6.1,3,96.0,103.0
Batman: The Killing Joke,3500000.0,3775000.0,"['Action', 'Animation', 'Crime', 'Drama']","['Kevin Conroy', 'Mark Hamill', 'Tara Strong']",Sam Liu,"['Sam Register', 'Bruce Timm']",[],6.2,7,72.0,485.0
Lights of New York,75000.0,1200000.0,"['Crime', 'Drama']","['Helene Costello', 'Cullen Landis', 'Mary Carr']",Bryan Foy,['Bryan Foy'],[],5.7,7,57.0,3.0
Bad Moms,20000000.0,183936074.0,['Comedy'],"['Mila Kunis', 'Kristen Bell', 'Kathryn Hahn']",Scott Moore,[],[],6.3,7,100.0,1287.0
Hell or High Water,12000000.0,37589296.0,"['Crime', 'Drama', 'Thriller', 'Western']","['Jeff Bridges', 'Chris Pine', 'Ben Foster']",David Mackenzie,"['Sidney Kimmel', 'Peter Berg', 'Julie Yorn', 'Carla Hacken']","['Nick Cave', 'Warren Ellis']",7.2,8,102.0,1304.0
Don't Breathe,9900000.0,157100845.0,"['Crime', 'Horror', 'Thriller']","['Jane Levy', 'Dylan Minnette', 'Daniel Zovatto']",Fede Alvarez,"['Fede Alvarez', 'Sam Raimi', 'Robert Tapert']",['Roque Baños'],6.7,8,88.0,1830.0
47 Meters Down,5500000.0,44235023.0,"['Drama', 'Thriller', 'Horror', 'Adventure']","['Claire Holt', 'Mandy Moore', 'Chris Johnson']",Johannes Roberts,"['James Harris', 'Mark Lane']",['tomandandy'],5.1,6,89.0,548.0
Hillary's America: The Secret History of the Democratic Party,5000000.0,13000000.0,"['History', 'Documentary']","[""Dinesh D'Souza"", 'Rebekah Turner', 'Joel David Taylor']",Bruce Schooley,['Gerald R. Molen'],[],6.6,7,107.0,28.0
Robinson Crusoe,13500000.0,3342697.0,"['Adventure', 'Animation', 'Comedy', 'Family']","['Ilka Bessin', 'Dieter Hallervorden', 'Matthias Schweighöfer']",Vincent Kesteloot,"['Ben Stassen', 'Domonic Paris', 'Mimi Maynard', 'Gina Gallo', 'Caroline Van Iseghem']",[],5.8,2,90.0,85.0
The Edge of Seventeen,9000000.0,18803648.0,"['Comedy', 'Drama']","['Hailee Steinfeld', 'Haley Lu Richardson', 'Blake Jenner']",Kelly Fremon Craig,"['Julie Ansell', 'James L. Brooks', 'Kelly Fremon Craig', 'Richard Sakai']",['Atli Örvarsson'],7.3,11,104.0,952.0
Anthropoid,9000000.0,4600000.0,"['History', 'Thriller', 'War']","['Jamie Dornan', 'Cillian Murphy', 'Charlotte Le Bon']",Sean Ellis,"['Sean Ellis', 'Mickey Liddell', 'Pete Shilaimon']",[],6.9,8,120.0,251.0
Elle,9804690.0,2341534.0,"['Drama', 'Thriller']","['Isabelle Huppert', 'Laurent Lafitte', 'Anne Consigny']",Paul Verhoeven,"['Saïd Ben Saïd', 'Michel Merkt']",['Anne Dudley'],6.6,5,130.0,498.0
Grandmaster,120000.0,130000.0,"['Mystery', 'Thriller']","['Mohanlal', 'Priyamani', 'Arjun Nandhakumar']",B Unnikrishnan,"['Ronnie Screwvala', 'Siddharth Roy Kapur']",[],6.1,5,130.0,10.0
Train to Busan,8820000.0,2129768.0,"['Action', 'Horror', 'Thriller']","['Gong Yoo', 'Ma Dong-seok', 'Jung Yu-mi']", Yeon Sang-Ho,[],[],7.7,7,118.0,984.0
Friend Request,9900000.0,2400000.0,"['Horror', 'Thriller']","['Alycia Debnam-Carey', 'William Moseley', 'Connor Paolo']",Simon Verhoeven,"['Quirin Berg', 'Max Wiedemann']",[],5.3,1,92.0,376.0
Mechanic: Resurrection,40000000.0,125729635.0,"['Action', 'Crime', 'Thriller']","['Jason Statham', 'Jessica Alba', 'Tommy Lee Jones']",Dennis Gansel,"['William Chartoff', 'John Thompson', 'David Winkler', 'Robert Earl']",[],5.3,8,99.0,1236.0
The Magnificent Seven,90000000.0,162360636.0,"['Adventure', 'Action', 'Western']","['Denzel Washington', 'Chris Pratt', 'Ethan Hawke']",Antoine Fuqua,"['Roger Birnbaum', 'Todd Black']","['James Horner', 'Simon Franglen']",5.9,9,132.0,2358.0
Starchaser: The Legend of Orin,15000000.0,3360800.0,"['Adventure', 'Animation', 'Family', 'Science Fiction']","['Dennis Alwood', 'Carmen Argenziano', 'Daryl Bartley']",Steven Hahn,[],[],6.8,1,107.0,11.0
Skiptrace,32000000.0,58500000.0,"['Action', 'Comedy']","['Jackie Chan', 'Johnny Knoxville', 'Fan Bingbing']",Renny Harlin,"['Jackie Chan', 'Charlie Coker', 'David Gerson', 'Min Li', 'Esmond Ren', 'Damien Saccani', 'Hongliang Wu']",[],5.5,7,107.0,181.0
Moonlight,4000000.0,65046687.0,['Drama'],"['Trevante Rhodes', 'André Holland', 'Naomie Harris']",Barry Jenkins,"['Dede Gardner', 'Jeremy Kleiner', 'Adele Romanski']",['Nicholas Britell'],7.3,10,111.0,1831.0
Big Fish & Begonia,4531653.0,84552250.0,"['Romance', 'Animation', 'Adventure', 'Fantasy']","['Ji Guanlin', 'Pan Shulan', 'Su Shangqing']",Zhang Chun,"['Liang Xuan', 'Zhang Chun', 'Wang Changtian']",[],6.3,7,100.0,12.0
A Conspiracy of Faith,5210000.0,5900000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Nikolaj Lie Kaas', 'Fares Fares', 'Søren Pilmark']",Hans Petter Moland,[],[],6.8,3,112.0,110.0
Masterminds,25000000.0,29200000.0,"['Action', 'Comedy', 'Crime']","['Zach Galifianakis', 'Owen Wilson', 'Kristen Wiig']",Jared Hess,"['John Goldwyn', 'Lorne Michaels']",['Geoff Zanelli'],5.6,9,94.0,600.0
Pelli Choopulu,200000.0,5500000.0,"['Romance', 'Comedy']","['Vijay Deverakonda', 'Ritu Varma', 'Nandoo']",Tharun Bhascker Dhaassyam,"['Yash Rangineni', 'Raj Kandukuri']",[],7.8,7,124.0,4.0
Kubo and the Two Strings,60000000.0,69929545.0,"['Animation', 'Adventure', 'Family']","['Art Parkinson', 'Charlize Theron', 'Rooney Mara']",Travis Knight,"['Travis Knight', 'Arianne Sutner']",['Dario Marianelli'],7.7,8,102.0,982.0
Bridget Jones's Baby,35000000.0,211952420.0,['Comedy'],"['Renée Zellweger', 'Colin Firth', 'Patrick Dempsey']",Sharon Maguire,[],[],6.3,9,123.0,972.0
The Light Between Oceans,20000000.0,25956113.0,['Drama'],"['Michael Fassbender', 'Alicia Vikander', 'Rachel Weisz']",Derek Cianfrance,"['David Heyman', 'Jeffrey Clifford']",['Alexandre Desplat'],6.9,9,133.0,403.0
Morgan,8000000.0,8810591.0,"['Horror', 'Science Fiction', 'Thriller']","['Kate Mara', 'Anya Taylor-Joy', 'Rose Leslie']",Luke Scott,"['Mark Huffam', 'Michael Schaefer', 'Ridley Scott']",[],5.7,9,92.0,436.0
Queen of Katwe,15000000.0,10367161.0,['Drama'],"['Madina Nalwanga', 'David Oyelowo', ""Lupita Nyong'o""]",Mira Nair,[],[],7.1,9,124.0,103.0
Deepwater Horizon,110000000.0,121790373.0,"['Drama', 'Action']","['Mark Wahlberg', 'Kurt Russell', 'John Malkovich']",Peter Berg,"['Lorenzo di Bonaventura', 'Mark Wahlberg', 'Mark Vahradian', 'David Womark']",['Steve Jablonsky'],6.5,9,107.0,1478.0
Miss Peregrine's Home for Peculiar Children,110000000.0,296485719.0,"['Drama', 'Fantasy', 'Adventure']","['Eva Green', 'Asa Butterfield', 'Samuel L. Jackson']",Tim Burton,"['Peter Chernin', 'Jenno Topping']","['Matthew Margeson', 'Michael Higham']",6.5,9,127.0,3213.0
The Girl on the Train,45000000.0,173185859.0,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']","['Emily Blunt', 'Haley Bennett', 'Rebecca Ferguson']",Tate Taylor,['Marc Platt'],[],6.2,10,112.0,1837.0
Middle School: The Worst Years of My Life,8500000.0,19985196.0,"['Family', 'Comedy']","['Griffin Gluck', 'Lauren Graham', 'Rob Riggle']",Steve Carr,[],['Jeff Cardoni'],6.9,10,92.0,70.0
The Accountant,44000000.0,155160045.0,"['Crime', 'Thriller', 'Drama']","['Ben Affleck', 'Anna Kendrick', 'J.K. Simmons']",Gavin O'Connor,"['Mark Williams', 'Lynette Howell Taylor']",[],6.9,10,128.0,2121.0
God's Not Dead 2,5000000.0,23507567.0,['Drama'],"['Hayley Orrantia', 'Melissa Joan Hart', 'Jesse Metcalfe']",Harold Cronk,[],[],5.6,4,121.0,73.0
Kabali,18700000.0,74000000.0,"['Action', 'Crime', 'Drama']","['Rajinikanth', 'Radhika Apte', 'Dinesh Ravi']",Pa. Ranjith,['Kalaipuli S. Thanu'],['Santhosh Narayanan'],5.9,7,150.0,21.0
Mohenjo Daro,15050000.0,16180000.0,"['Adventure', 'Drama', 'History', 'Romance']","['Hrithik Roshan', 'Pooja Hegde', 'Kabir Bedi']",Ashutosh Gowariker,"['Ashutosh Gowariker', 'Siddharth Roy Kapur', 'Sunita Gowariker']",['A. R. Rahman'],6.7,8,155.0,26.0
A Quiet Passion,8138338.0,1864266.0,['Drama'],"['Cynthia Nixon', 'Jennifer Ehle', 'Keith Carradine']",Terence Davies,[],[],7.5,10,125.0,26.0
Local Color,3250000.0,32788.0,['Drama'],"['Armin Mueller-Stahl', 'Trevor Morgan', 'Ray Liotta']",George Gallo,"['Jimmy Evangelatos', 'George Gallo', 'David Permut', 'Julie Lott']",['Chris Boardman'],6.1,9,107.0,8.0
I'm Staying,1000000.0,404785.0,"['Comedy', 'Drama', 'Fantasy']","['Andrey Krasko', 'Fyodor Bondarchuk', 'Andrey Sokolov']",Karen Oganesyan,[],[],5.8,4,112.0,6.0
Shin Godzilla,15000000.0,77000000.0,"['Action', 'Adventure', 'Drama', 'Horror', 'Science Fiction']","['Hiroki Hasegawa', 'Yutaka Takenouchi', 'Satomi Ishihara']",Shinji Higuchi,"['Yoshihiro Satô', 'Masaya Shibusawa', 'Taichi Ueda', 'Kazutoshi Wadakura']",['Shirô Sagisu'],6.6,7,120.0,152.0
Wabash Avenue,2115000.0,2039000.0,['Music'],"['Betty Grable', 'Victor Mature', 'Phil Harris']",Henry Koster,['William Perlberg'],[],7.0,3,92.0,1.0
Aquarius,762241.0,285930.0,['Drama'],"['Sônia Braga', 'Maeve Jinkings', 'Irandhir Santos']",Kleber Mendonça Filho,"['Saïd Ben Saïd', 'Emilie Lesclaux', 'Michel Merkt']",[],7.5,9,140.0,97.0
The Work and the Glory,7500000.0,3347647.0,"['Drama', 'Romance']","['Sam Hennings', 'Brenda Strong', 'Eric Johnson']",Russell Holt,[],[],6.1,11,110.0,7.0
The Work and the Glory II: American Zion,6500000.0,2025032.0,['Drama'],"['Sam Hennings', 'Brenda Strong', 'Eric Johnson']",Sterling Van Wagenen,[],[],8.0,10,100.0,6.0
The Work and the Glory III: A House Divided,6500000.0,1325092.0,['Drama'],"['Sam Hennings', 'Brenda Strong', 'Eric Johnson']",Sterling Van Wagenen,[],[],7.5,11,89.0,2.0
"The Book of Mormon Movie, Volume 1: The Journey",2000000.0,1672730.0,[],"['Kirby Heyborne', 'Michael Flynn']",,[],[],5.0,9,120.0,2.0
Hacksaw Ridge,40000000.0,175302354.0,"['Drama', 'History', 'War']","['Andrew Garfield', 'Sam Worthington', 'Vince Vaughn']",Mel Gibson,"['Terry Benedict', 'Paul Currie', 'Bruce Davey', 'William D. Johnson', 'Bill Mechanic', 'Brian Oliver', 'David Permut']",['Rupert Gregson-Williams'],7.8,10,140.0,3294.0
Billy Lynn's Long Halftime Walk,40000000.0,30930984.0,"['Drama', 'War']","['Joe Alwyn', 'Kristen Stewart', 'Chris Tucker']",Ang Lee,"['Simon Cornwell', 'Stephen Cornwell', 'Ang Lee', 'Marc Platt']","['Jeff Danna', 'Mychael Danna']",5.9,11,113.0,158.0
Blair Witch,5000000.0,45172994.0,"['Thriller', 'Horror']","['James Allen McCune', 'Callie Hernandez', 'Brandon Scott']",Adam Wingard,"['Keith Calder', 'Roy Lee', 'Steven Schneider', 'Jessica Wu']",['Adam Wingard'],4.9,9,90.0,590.0
The Hollars,3800000.0,1016985.0,"['Comedy', 'Drama']","['John Krasinski', 'Margo Martindale', 'Richard Jenkins']",John Krasinski,"['John Krasinski', 'Tom Rice', 'Ben Nearn', 'Allyson Seeger']",[],6.4,8,105.0,81.0
Loving,9000000.0,8996802.0,"['Drama', 'Romance']","['Joel Edgerton', 'Ruth Negga', 'Marton Csokas']",Jeff Nichols,"['Nancy Buirski', 'Ged Doherty', 'Colin Firth', 'Sarah Green', 'Peter Saraf', 'Marc Turtletaub']",['David Wingo'],6.5,11,123.0,275.0
31,1500000.0,779820.0,"['Horror', 'Thriller']","['Sheri Moon Zombie', 'Meg Foster', 'Malcolm McDowell']",Rob Zombie,"['Rob Zombie', 'Mike Elliott', 'Andy Gould', 'Matthew Perniciaro', 'Eddie Vaisman', 'Michael Sherman']",[],4.9,9,102.0,193.0
From the Land of the Moon,10300000.0,47748.0,"['Drama', 'Romance']","['Marion Cotillard', 'Louis Garrel', 'Àlex Brendemühl']",Nicole Garcia,['Alain Attal'],['Daniel Pemberton'],6.7,10,120.0,63.0
A Monster Calls,43000000.0,46652768.0,"['Drama', 'Fantasy']","['Lewis MacDougall', 'Sigourney Weaver', 'Felicity Jones']",Juan Antonio Bayona,['Belén Atienza'],['Fernando Velázquez'],6.8,10,108.0,1023.0
Arrival,47000000.0,203388186.0,"['Thriller', 'Drama', 'Science Fiction', 'Mystery']","['Amy Adams', 'Jeremy Renner', 'Forest Whitaker']",Denis Villeneuve,"['Aaron Ryder', 'Shawn Levy', 'David Linde', 'Karen Lunder', 'Daniel S. Levine', 'Dan Cohen']",['Jóhann Jóhannsson'],7.2,11,113.0,5729.0
Storks,70000000.0,182379278.0,"['Adventure', 'Animation', 'Comedy', 'Family']","['Andy Samberg', 'Katie Crown', 'Kelsey Grammer']",Nicholas Stoller,"['Nicholas Stoller', 'Brad Lewis']",[],6.7,9,87.0,706.0
Railroad Tigers,50000000.0,102205175.0,"['Action', 'Comedy', 'War']","['Jackie Chan', 'Andy Lau', 'Huang Zitao']",Ding Sheng,"['Maofei Zhou', 'Zhong-lun Ren']",['Lao Zai'],6.2,12,124.0,22.0
My Life as a Zucchini,8000000.0,292279.0,"['Animation', 'Drama', 'Family']","['Gaspard Schlatter', 'Sixtine Murat', 'Paulin Jaccoud']",Claude Barras,"['Michel Merkt', 'Max Karli', 'Marc Bonny', 'Armelle Glorennec', 'Pauline Gygax', 'Kate Merkt']",['Sophie Hunger'],7.7,10,66.0,215.0
The Duelist,12823507.0,6101904.0,"['Action', 'Drama']","['Pyotr Fyodorov', 'Vladimir Mashkov', 'Franziska Petri']",Aleksey Mizgiryov,"['Alexander Rodnyansky', 'Sergey Melkumov']",[],6.0,9,110.0,20.0
La La Land,30000000.0,445435700.0,"['Comedy', 'Drama', 'Music', 'Romance']","['Ryan Gosling', 'Emma Stone', 'John Legend']",Damien Chazelle,"['Jordan Horowitz', 'Fred Berger', 'Marc Platt']",['Justin Hurwitz'],7.9,11,128.0,4745.0
Allied,85000000.0,119520023.0,"['Action', 'Drama', 'War', 'Romance', 'Thriller']","['Brad Pitt', 'Marion Cotillard', 'Jared Harris']",Robert Zemeckis,"['Graham King', 'Steve Starkey', 'Robert Zemeckis']",['Alan Silvestri'],6.6,11,124.0,1415.0
Inferno,75000000.0,220021259.0,['Thriller'],"['Tom Hanks', 'Felicity Jones', 'Omar Sy']",Ron Howard,"['Brian Grazer', 'Ron Howard']",['Hans Zimmer'],5.7,10,121.0,2316.0
Keeping Up with the Joneses,40000000.0,29918745.0,"['Action', 'Comedy']","['Zach Galifianakis', 'Isla Fisher', 'Jon Hamm']",Greg Mottola,"['Laurie MacDonald', 'Walter F. Parkes']",[],5.9,10,105.0,608.0
Ouija: Origin of Evil,9000000.0,81705746.0,"['Horror', 'Thriller']","['Elizabeth Reaser', 'Annalise Basso', 'Lulu Wilson']",Mike Flanagan,[],[],5.8,10,99.0,735.0
Trolls,125000000.0,346864462.0,"['Adventure', 'Animation', 'Family']","['Anna Kendrick', 'Justin Timberlake', 'Zooey Deschanel']",Walt Dohrn,['Gina Shay'],[],6.7,10,92.0,1054.0
Max Steel,10000000.0,6272403.0,"['Action', 'Adventure', 'Science Fiction']","['Ben Winchell', 'Josh Brener', 'Ana Villafañe']",Stewart Hendler,[],[],5.1,10,92.0,234.0
Denial,10000000.0,4073489.0,"['Drama', 'History']","['Rachel Weisz', 'Tom Wilkinson', 'Timothy Spall']",Mick Jackson,"['Celia Duval', 'Gary Foster', 'Russ Krasnoff']",[],6.5,9,109.0,161.0
Jack Reacher: Never Go Back,60000000.0,162146076.0,['Action'],"['Tom Cruise', 'Cobie Smulders', 'Aldis Hodge']",Edward Zwick,"['Tom Cruise', 'Christopher McQuarrie', 'Don Granger']",['Henry Jackman'],5.3,10,118.0,1843.0
Manchester by the Sea,9000000.0,75026965.0,['Drama'],"['Casey Affleck', 'Michelle Williams', 'Kyle Chandler']",Kenneth Lonergan,"['Lauren Beck', 'Matt Damon', 'Chris Moore', 'Gigi Pritzker', 'Kimberly Steward', 'Kevin J. Walsh']",['Lesley Barber'],7.5,11,135.0,1553.0
Lion,12000000.0,140302754.0,['Drama'],"['Sunny Pawar', 'Dev Patel', 'Rooney Mara']",Garth Davis,"['Emile Sherman', 'Iain Canning', 'Angie Fielder']",[],8.0,11,118.0,1699.0
Bad Santa 2,26000000.0,17782178.0,"['Comedy', 'Crime', 'Drama']","['Billy Bob Thornton', 'Kathy Bates', 'Brett Kelly']",Mark Waters,[],[],5.0,11,87.0,216.0
Almost Christmas,17000000.0,42487325.0,"['Comedy', 'Drama']","['Kimberly Elise', 'Omar Epps', 'Danny Glover']",David E. Talbert,[],[],5.4,11,111.0,195.0
Smoke & Mirrors,5000000.0,2387127.0,"['History', 'Thriller']","['José Coronado', 'Marta Etura ', 'Eduard Fernández']",Alberto Rodríguez,[],['Julio de la Rosa'],6.7,9,123.0,50.0
Collateral Beauty,36000000.0,87416021.0,"['Drama', 'Romance']","['Will Smith', 'Edward Norton', 'Kate Winslet']",David Frankel,"['Anthony Bregman', 'Allan Loeb', 'Michael Sugar', 'Kevin Scott Frakes', 'Brad Dorros']",[],6.9,12,97.0,1553.0
Alesha Popovich and Tugarin the Dragon,4000000.0,1730000.0,"['Animation', 'Comedy', 'Drama']","['Oleg Kulikovich', 'Lia Medvedeva', 'Dimitri Vysotsky']",Konstantin Bronzit,[],[],6.1,12,72.0,20.0
Nikitich and The Dragon,4500000.0,3468423.0,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Fantasy']","['Yekaterina Gorokhovskaya', 'Yuri Tarasov', 'Valeri Solovyev']",Ilya Maksimov,[],[],6.4,3,65.0,14.0
Max & Leon,12156348.0,7900000.0,"['War', 'Comedy']","['Grégoire Ludig', 'David Marsais', 'Bernard Farcy']",Jonathan Barré,['Alain Goldman'],[],6.7,11,98.0,202.0
A United Kingdom,14000000.0,13819139.0,"['Drama', 'History']","['David Oyelowo', 'Rosamund Pike', 'Tom Felton']",Amma Asante,"['Brunson Green', 'Peter Heslop', 'David Oyelowo', 'Rick McCallum', 'Justin Moore-Lewy', 'Charlie Mason']",['Patrick Doyle'],6.5,11,111.0,84.0
Shut In,10000000.0,13082071.0,"['Drama', 'Thriller']","['Naomi Watts', 'Oliver Platt', 'David Cubitt']",Farren Blackburn,"['Claude Léger', 'Sylvain Proulx']",['Nathaniel Méchaly'],4.8,11,91.0,162.0
Jimmy Vestvood: Amerikan Hero,2500000.0,230069.0,['Comedy'],"['Maz Jobrani', 'John Heard', 'Deanna Russo']",Jonathan Kesselman,[],[],5.4,3,84.0,14.0
Moana,150000000.0,643034466.0,"['Adventure', 'Animation', 'Family']","[""Auli'i Cravalho"", 'Dwayne Johnson', 'Rachel House']",John Musker,['Osnat Shurer'],['Mark Mancina'],7.3,11,107.0,3471.0
Jackie,9000000.0,13960394.0,['Drama'],"['Natalie Portman', 'Peter Sarsgaard', 'Greta Gerwig']",Pablo Larraín,"['Darren Aronofsky', 'Ari Handel', 'Mickey Liddell', 'Juan de Dios Larraín', 'Scott Franklin']",['Mica Levi'],6.5,12,100.0,737.0
Office Christmas Party,45000000.0,114501299.0,['Comedy'],"['Jason Bateman', 'Olivia Munn', 'T.J. Miller']",Will Speck,"['Scott Stuber', 'Guymon Casady', 'Daniel Rappaport']",[],5.4,11,105.0,541.0
The Tiger: An Old Hunter's Tale,5000.0,11083449.0,"['Action', 'Adventure', 'History', 'Thriller']","['Choi Min-sik', 'Jeong Man-sik', 'Kim Sang-ho']",Park Hoon-Jung,[],[],7.5,12,139.0,17.0
Logan,135000.0,10474.0,"['Comedy', 'Drama', 'Family']","['Leo Howard', 'Patrick Probst', 'Booboo Stewart']",Caleb Doyle,"['Nils Allen Stewart', 'Booboo Stewart', 'Kyle Lawrence', 'Melissa Lawrence']",[],5.3,9,94.0,2.0
The Space Between Us,30000000.0,14793385.0,"['Romance', 'Adventure', 'Science Fiction', 'Drama']","['Asa Butterfield', 'Britt Robertson', 'Carla Gugino']",Peter Chelsom,['Richard Barton Lewis'],['Andrew Lockington'],7.2,1,121.0,564.0
Rogue One: A Star Wars Story,200000000.0,1056057273.0,"['Action', 'Adventure', 'Science Fiction']","['Felicity Jones', 'Diego Luna', 'Ben Mendelsohn']",Gareth Edwards,"['Simon Emanuel', 'Kathleen Kennedy', 'Allison Shearmur', 'Tony To']",['Michael Giacchino'],7.4,12,133.0,5111.0
Live by Night,108000000.0,22678555.0,"['Crime', 'Drama']","['Ben Affleck', 'Elle Fanning', 'Brendan Gleeson']",Ben Affleck,"['Ben Affleck', 'Leonardo DiCaprio', 'Jennifer Killoran', 'Jennifer Todd']",['Harry Gregson-Williams'],6.2,12,129.0,416.0
Split,9000000.0,276921998.0,"['Horror', 'Thriller']","['James McAvoy', 'Anya Taylor-Joy', 'Betty Buckley']",M. Night Shyamalan,"['Mark Bienstock', 'Jason Blum', 'M. Night Shyamalan']",['West Dylan Thordson'],7.0,11,117.0,4461.0
Underworld: Blood Wars,35000000.0,81093313.0,"['Action', 'Fantasy', 'Horror']","['Kate Beckinsale', 'Theo James', 'Lara Pulver']",Anna Foerster,"['Tom Rosenberg', 'Len Wiseman', 'Gary Lucchesi', 'Richard S. Wright', 'David Kern']",[],5.2,11,91.0,1619.0
